time,magnitude,latitude,longitude,depth_km
2011-03-14T06:43:55.820Z,5.2,39.073,142.307,41.4
2011-03-14T06:46:58.690Z,5.1,37.909,142.895,35.1
2011-03-14T06:52:25.130Z,5.2,36.976,140.97,62.0
2011-03-14T07:00:14.940Z,5.0,39.233,143.386,28.4
2011-03-14T07:03:30.780Z,5.2,39.745,143.566,33.9
2011-03-14T07:25:11.580Z,5.2,36.726,141.269,48.4
2011-03-14T09:07:49.850Z,5.0,36.914,141.251,40.6
2011-03-14T10:28:39.080Z,5.1,37.149,142.177,9.1
2011-03-14T14:22:38.840Z,5.1,36.17,141.655,38.5
2011-03-14T14:50:56.150Z,5.2,38.316,142.148,39.3
2011-03-14T17:59:41.080Z,5.6,37.206,142.245,20.3
2011-03-14T18:01:34.480Z,5.4,37.053,142.357,37.1
2011-03-14T18:41:01.470Z,5.4,36.576,141.745,26.1
2011-03-14T19:28:28.690Z,5.1,38.64,141.721,39.3
2011-03-14T22:04:11.750Z,5.0,35.75,141.061,43.8
2011-03-14T23:22:02.240Z,5.2,40.393,143.848,35.0
2011-03-14T23:23:11.540Z,5.0,39.874,142.981,23.9
2011-03-15T03:21:35.270Z,5.0,37.705,143.938,26.0
2011-03-15T07:08:30.850Z,5.0,38.341,142.2,43.8
2011-03-15T08:01:43.760Z,5.4,40.401,143.24,12.0
2011-03-15T08:48:24.130Z,5.1,37.519,143.547,34.2
2011-03-15T09:49:52.640Z,5.8,37.367,142.301,8.0
2011-03-15T10:50:01.050Z,5.2,35.578,141.876,35.0
2011-03-15T11:06:15.910Z,5.1,37.145,142.375,22.5
2011-03-15T11:46:21.020Z,5.5,40.419,142.959,35.3
2011-03-15T13:27:56.630Z,6.0,37.576,142.237,28.0
2011-03-15T13:31:46.320Z,6.0,35.272,138.582,9.0
2011-03-15T13:37:57.090Z,5.1,37.674,141.941,44.8
2011-03-15T13:47:09.870Z,5.0,37.35,142.153,35.0
2011-03-15T15:23:53.850Z,6.1,40.335,143.288,18.0
2011-03-15T19:01:30.540Z,5.4,38.132,141.934,10.0
2011-03-15T20:14:33.490Z,5.0,37.69,143.453,22.5
2011-03-15T20:29:59.820Z,5.7,35.209,140.994,19.4
2011-03-15T21:04:54.340Z,5.0,36.744,140.286,50.3
2011-03-15T22:37:13.930Z,5.2,37.37,144.141,10.0
2011-03-16T03:52:02.970Z,5.7,35.747,140.71,10.0
2011-03-16T04:14:30.520Z,5.4,37.552,141.429,16.6
2011-03-16T06:29:03.250Z,5.7,39.887,142.019,36.0
2011-03-16T10:16:12.460Z,5.2,39.799,143.426,24.8
2011-03-16T11:44:57.350Z,5.0,37.662,141.49,35.0
2011-03-16T13:38:41.010Z,5.0,36.916,140.466,28.7
2011-03-16T13:39:05.310Z,5.3,35.823,140.306,84.8
2011-03-16T14:46:11.450Z,5.2,38.541,141.657,62.2
2011-03-16T15:27:03.140Z,5.0,36.247,142.495,36.2
2011-03-16T18:12:57.420Z,5.1,37.123,142.173,21.0
2011-03-16T18:23:08.500Z,5.1,29.356,141.809,22.7
2011-03-16T20:44:41.200Z,5.1,37.336,143.639,10.4
2011-03-16T23:38:20.410Z,5.3,39.131,142.533,34.6
2011-03-17T03:50:52.020Z,5.2,36.31,142.892,12.9
2011-03-17T04:13:56.780Z,6.2,40.136,142.168,29.0
2011-03-17T05:06:59.910Z,5.3,38.019,143.521,21.2
2011-03-17T06:12:41.550Z,5.6,37.709,143.443,16.5
2011-03-17T06:24:33.390Z,5.2,37.261,142.07,41.2
2011-03-17T06:42:45.750Z,5.2,38.666,143.927,35.4
2011-03-17T08:25:28.490Z,5.3,36.658,141.631,52.0
2011-03-17T08:59:43.220Z,5.2,40.254,142.409,53.1
2011-03-17T09:05:59.470Z,5.1,40.255,142.336,35.0
2011-03-17T12:32:04.610Z,5.5,35.496,140.763,35.8
2011-03-17T12:33:25.000Z,5.4,35.481,140.877,34.3
2011-03-17T12:54:52.640Z,5.8,36.757,141.202,29.0
2011-03-17T18:55:36.930Z,5.5,37.125,142.335,26.0
2011-03-17T19:02:56.120Z,5.0,38.239,142.286,45.9
2011-03-17T19:05:42.590Z,5.1,36.203,141.772,26.0
2011-03-18T00:41:18.720Z,5.1,35.877,141.641,22.9
2011-03-18T02:47:47.570Z,5.0,37.176,141.767,33.5
2011-03-18T03:23:53.830Z,5.5,37.759,143.488,6.4
2011-03-18T08:01:33.810Z,5.3,35.734,140.881,24.5
2011-03-18T13:38:39.640Z,5.0,37.687,143.408,15.0
2011-03-18T17:28:55.700Z,5.2,35.083,141.486,42.0
2011-03-18T18:32:49.320Z,5.1,39.11,142.319,49.9
2011-03-18T19:19:19.410Z,5.0,36.47,142.676,29.6
2011-03-18T19:53:06.970Z,5.3,37.579,141.406,65.3
2011-03-18T21:09:32.340Z,5.0,37.491,145.02,1.2
2011-03-18T23:33:01.380Z,5.5,39.161,142.23,41.6
2011-03-18T23:34:29.710Z,5.2,24.223,125.313,27.8
2011-03-18T23:49:06.740Z,5.1,37.761,141.829,34.4
2011-03-18T23:49:36.450Z,5.1,36.941,140.615,40.5
2011-03-19T01:22:44.790Z,5.9,39.696,142.904,15.0
2011-03-19T01:27:13.650Z,5.4,39.547,143.045,31.5
2011-03-19T09:56:47.710Z,5.7,36.796,140.268,6.0
2011-03-20T01:09:43.770Z,5.1,39.136,142.401,28.5
2011-03-20T01:24:42.890Z,5.0,37.301,141.713,27.6
2011-03-20T01:30:45.150Z,5.4,36.953,141.014,21.9
2011-03-20T05:55:30.890Z,5.6,37.724,141.363,57.1
2011-03-20T05:58:05.140Z,5.2,35.284,140.988,27.3
2011-03-20T07:54:15.170Z,5.2,39.849,143.51,35.4
2011-03-20T07:56:30.510Z,5.2,36.205,141.782,31.7
2011-03-20T10:35:51.350Z,5.1,35.157,141.123,8.7
2011-03-20T12:03:46.720Z,5.8,39.35,141.824,42.0
2011-03-20T14:48:54.130Z,5.1,35.33,140.961,36.4
2011-03-20T15:51:22.950Z,5.0,36.381,143.372,31.2
2011-03-20T17:08:56.060Z,5.2,37.136,143.853,23.4
2011-03-21T05:54:12.510Z,5.0,36.252,142.014,35.0
2011-03-21T10:43:10.600Z,5.1,37.973,144.686,10.0
2011-03-21T19:01:19.310Z,5.0,36.682,143.178,36.9
2011-03-22T01:13:47.880Z,5.0,36.057,141.802,42.3
2011-03-22T03:38:35.840Z,5.7,35.205,140.997,20.0
2011-03-22T05:59:38.500Z,5.1,35.685,141.593,49.2
2011-03-22T07:18:45.380Z,6.4,37.244,144.003,11.0
2011-03-22T09:19:06.230Z,6.1,37.325,141.791,31.0
2011-03-22T09:44:29.330Z,6.4,39.851,143.437,13.0
2011-03-22T11:21:39.290Z,5.6,39.733,143.113,30.9
2011-03-22T12:01:22.420Z,5.6,36.866,143.188,10.0
2011-03-22T12:04:08.970Z,5.7,36.289,141.404,45.0
2011-03-22T12:56:24.750Z,5.1,37.065,143.982,22.2
2011-03-22T13:50:51.910Z,5.9,35.795,141.549,20.0
2011-03-22T15:03:46.840Z,5.6,35.787,141.567,19.0
2011-03-22T15:49:27.460Z,5.1,39.2,142.315,28.5
2011-03-22T16:05:51.340Z,5.1,35.749,141.601,45.7
2011-03-22T16:12:09.230Z,5.3,35.681,141.637,31.4
2011-03-22T22:12:31.820Z,5.5,37.065,140.638,18.0
2011-03-22T22:13:57.200Z,5.5,37.014,140.679,40.7
2011-03-22T22:35:00.720Z,5.5,37.111,140.58,37.5
2011-03-22T22:36:32.830Z,5.2,37.101,140.555,16.4
2011-03-22T22:53:31.930Z,5.0,37.055,140.606,34.8
2011-03-22T23:46:53.960Z,5.0,35.239,140.933,35.0
2011-03-23T00:06:43.490Z,5.0,39.206,142.254,40.7
2011-03-23T09:35:56.990Z,5.2,39.623,143.265,27.2
2011-03-23T10:43:36.250Z,5.1,36.665,141.464,35.0
2011-03-23T13:56:27.830Z,5.0,37.651,142.806,34.5
2011-03-23T20:43:13.280Z,5.1,35.923,141.15,21.4
2011-03-24T03:58:09.600Z,5.1,38.608,142.812,41.6
2011-03-24T07:03:55.990Z,5.0,36.145,141.693,38.2
2011-03-24T08:21:00.140Z,5.8,39.079,142.084,27.0
2011-03-24T19:17:18.490Z,5.4,37.992,143.592,24.0
2011-03-24T19:22:02.700Z,5.0,38.005,143.622,20.4
2011-03-25T09:43:45.150Z,5.3,37.741,143.882,10.0
2011-03-25T11:36:24.490Z,6.2,38.772,141.88,39.0
2011-03-25T12:43:11.620Z,5.1,37.71,143.837,25.7
2011-03-26T05:37:50.680Z,5.0,32.645,142.743,29.6
2011-03-26T10:18:36.680Z,5.3,38.583,141.74,58.9
2011-03-26T12:52:51.200Z,5.1,36.959,143.294,21.3
2011-03-27T03:20:17.910Z,5.0,40.183,142.257,37.5
2011-03-27T05:07:56.000Z,5.0,39.927,141.854,72.1
2011-03-27T13:41:34.310Z,5.3,38.95,142.361,35.0
2011-03-27T22:23:58.800Z,6.2,38.415,142.011,19.0
2011-03-28T05:44:58.410Z,5.2,36.357,141.73,39.3
2011-03-28T11:18:46.350Z,5.2,38.799,142.899,34.0
2011-03-29T08:28:34.640Z,5.0,45.455,146.29,39.6
2011-03-29T10:54:33.200Z,6.1,37.401,142.29,15.0
2011-03-29T16:35:49.290Z,5.5,39.591,143.455,25.3
2011-03-30T05:29:52.520Z,5.7,36.143,142.464,11.0
2011-03-30T12:51:36.570Z,5.1,35.396,141.013,12.0
2011-03-30T13:00:05.230Z,5.2,38.671,141.978,47.8
2011-03-30T13:19:06.790Z,5.1,36.686,140.751,60.0
2011-03-30T23:52:11.250Z,5.0,26.998,141.39,78.2
2011-03-31T07:15:30.190Z,6.0,38.922,141.821,42.0
2011-03-31T07:36:31.250Z,5.1,32.43,142.624,23.2
2011-03-31T19:35:03.890Z,5.1,37.699,142.273,29.5
2011-04-01T10:49:49.070Z,5.0,40.304,140.208,40.4
2011-04-01T11:57:54.390Z,5.9,39.323,141.95,41.0
2011-04-01T12:15:06.040Z,5.1,36.723,141.825,24.3
2011-04-01T14:44:35.130Z,5.3,36.234,141.501,30.8
2011-04-01T17:03:46.390Z,5.5,40.282,143.209,20.5
2011-04-02T04:08:06.750Z,5.2,38.744,141.924,31.6
2011-04-03T07:38:46.480Z,5.2,37.635,141.451,59.3
2011-04-03T13:18:08.040Z,5.1,36.762,142.142,35.8
2011-04-03T14:55:30.440Z,5.0,37.805,142.162,50.9
2011-04-04T08:38:23.980Z,5.1,37.817,142.403,35.0
2011-04-04T08:42:31.690Z,5.0,37.828,142.473,36.6
2011-04-04T09:39:12.850Z,5.1,37.049,142.046,35.0
2011-04-05T22:01:59.330Z,5.0,38.372,142.104,16.3
2011-04-06T07:12:12.250Z,5.1,27.164,143.324,37.0
2011-04-06T13:54:52.200Z,5.3,37.654,141.425,59.6
2011-04-07T14:32:43.290Z,7.1,38.276,141.588,42.0
2011-04-07T22:02:19.880Z,5.1,39.142,142.893,40.9
2011-04-08T18:42:28.950Z,5.3,43.721,147.481,54.4
2011-04-09T01:25:26.660Z,5.1,36.75,142.049,18.7
2011-04-09T09:42:21.890Z,5.3,38.28,141.701,65.3
2011-04-09T12:57:47.820Z,5.9,29.999,131.78,11.0
2011-04-10T21:35:52.590Z,5.1,36.774,140.987,35.0
2011-04-11T08:16:12.730Z,6.6,37.001,140.401,11.0
2011-04-11T08:16:50.910Z,5.8,37.791,140.812,10.0
2011-04-11T08:26:35.300Z,5.2,37.061,140.353,48.9
2011-04-11T08:58:07.210Z,5.0,37.03,140.369,38.1
2011-04-11T11:42:35.130Z,5.5,36.98,140.356,10.0
2011-04-11T17:53:32.050Z,5.4,37.643,144.47,12.0
2011-04-11T22:26:20.030Z,5.5,36.809,138.284,17.1
2011-04-11T23:08:16.870Z,6.2,35.417,140.575,15.0
2011-04-12T05:07:41.860Z,5.9,37.107,140.368,11.0
2011-04-12T19:37:48.290Z,5.6,39.368,141.895,45.0
2011-04-12T23:36:21.520Z,5.1,35.376,140.678,19.0
2011-04-13T01:08:02.190Z,5.3,36.953,140.418,32.0
2011-04-13T19:57:25.420Z,6.0,39.583,143.34,22.0
2011-04-13T20:02:30.980Z,5.0,39.568,143.414,14.7
2011-04-13T20:03:49.700Z,5.0,39.497,143.365,6.9
2011-04-13T20:32:21.420Z,5.5,39.619,143.191,18.5
2011-04-13T22:35:53.300Z,5.0,36.797,140.372,25.0
2011-04-14T03:08:57.990Z,5.1,36.985,140.602,10.0
2011-04-14T06:07:09.450Z,5.1,36.686,141.58,36.2
2011-04-14T06:08:47.340Z,5.7,35.56,141.881,10.0
2011-04-15T21:10:37.980Z,5.0,37.211,142.41,27.6
2011-04-16T01:11:10.380Z,5.7,25.435,123.897,131.0
2011-04-16T02:19:30.790Z,5.8,36.378,139.653,77.0
2011-04-16T09:20:25.670Z,5.2,27.937,139.395,506.2
2011-04-16T20:36:46.320Z,5.5,36.878,143.917,15.1
2011-04-18T13:03:33.600Z,5.0,40.32,140.478,74.7
2011-04-19T04:04:30.080Z,5.0,37.186,143.491,14.5
2011-04-21T00:39:03.210Z,5.7,40.341,143.549,10.0
2011-04-21T01:54:41.580Z,5.8,40.306,143.628,11.0
2011-04-21T03:08:37.540Z,5.0,37.265,142.247,24.2
2011-04-21T08:18:16.140Z,5.0,38.327,142.093,40.2
2011-04-21T13:37:03.340Z,6.2,35.579,140.305,43.0
2011-04-21T13:47:11.230Z,5.1,35.712,140.696,35.0
2011-04-21T16:11:18.450Z,5.6,37.553,141.219,55.6
2011-04-22T15:25:17.840Z,5.2,37.226,140.988,23.5
2011-04-22T16:27:40.690Z,5.0,37.083,144.124,37.8
2011-04-23T10:12:46.980Z,5.9,39.097,142.87,31.0
2011-04-24T21:06:38.640Z,5.0,35.196,140.931,41.1
2011-04-25T09:00:21.590Z,5.1,36.217,140.887,33.6
2011-04-25T21:14:14.400Z,5.1,36.846,142.167,22.0
2011-04-26T12:12:00.530Z,5.0,36.085,139.778,40.2
2011-04-27T21:42:47.120Z,5.0,36.798,142.552,9.9
2011-04-27T21:45:04.220Z,5.0,38.151,141.651,66.2
2011-04-28T00:02:22.820Z,5.0,36.719,142.568,15.5
2011-04-28T09:27:47.230Z,5.5,37.455,141.653,38.0
2011-04-29T22:19:33.370Z,5.2,38.859,141.916,59.2
2011-04-30T05:06:35.860Z,5.1,36.785,141.067,38.8
2011-04-30T11:13:51.070Z,5.0,35.146,141.585,22.9
2011-05-02T21:25:49.540Z,5.1,40.102,142.564,32.3
2011-05-04T05:41:40.480Z,5.0,40.786,141.269,35.0
2011-05-04T08:23:53.110Z,5.4,37.044,143.246,35.0
2011-05-05T14:58:18.680Z,6.0,38.17,144.032,11.0
2011-05-05T15:26:46.740Z,5.0,37.425,141.448,29.9
2011-05-05T17:04:29.520Z,5.2,37.072,140.754,14.8
2011-05-05T18:36:16.960Z,5.2,35.588,141.988,29.9
2011-05-05T23:21:22.100Z,5.5,26.124,128.398,10.0
2011-05-07T20:52:20.760Z,5.7,40.239,142.243,35.0
2011-05-09T20:15:53.560Z,5.6,37.739,143.536,11.0
2011-05-10T07:16:14.180Z,5.1,37.261,143.706,35.0
2011-05-10T08:30:30.850Z,5.2,37.797,143.561,25.1
2011-05-10T08:54:50.000Z,5.0,38.187,142.138,58.7
2011-05-10T10:14:43.160Z,5.1,36.235,141.608,41.4
2011-05-10T10:36:39.730Z,5.0,36.111,141.876,23.9
2011-05-10T15:26:04.610Z,5.7,43.292,130.938,544.6
2011-05-11T01:20:05.600Z,5.2,37.81,143.56,14.6
2011-05-11T18:14:31.890Z,5.2,36.1,142.267,10.0
2011-05-13T23:35:52.860Z,6.1,37.396,141.341,35.0
2011-05-14T22:30:29.660Z,5.1,43.144,146.131,36.6
2011-05-14T23:50:49.810Z,5.0,37.666,141.396,60.2
2011-05-15T10:25:21.270Z,5.1,37.059,142.33,31.3
2011-05-15T12:14:20.300Z,5.1,37.244,142.612,56.8
2011-05-19T09:12:48.480Z,5.3,37.121,142.674,40.5
2011-05-20T00:46:16.950Z,5.8,35.761,140.843,29.0
2011-05-20T05:16:45.700Z,5.0,25.521,142.639,52.5
2011-05-20T07:28:48.150Z,5.1,37.44,141.414,43.4
2011-05-21T22:06:26.390Z,5.6,35.597,140.492,37.0
2011-05-22T08:33:41.390Z,5.0,39.209,142.831,35.0
2011-05-22T14:46:11.670Z,5.6,37.601,143.488,28.6
2011-05-24T03:40:51.300Z,5.8,39.709,143.247,16.0
2011-05-24T11:49:23.490Z,5.0,36.377,140.942,35.0
2011-05-28T13:46:07.930Z,5.0,36.287,142.021,35.0
2011-05-28T14:56:04.930Z,5.0,37.423,143.586,35.0
2011-05-30T23:53:45.480Z,5.1,40.29,143.205,39.4
2011-05-31T12:28:38.310Z,5.4,39.409,141.791,64.9
2011-05-31T16:26:12.390Z,5.0,40.251,143.221,38.8
2011-06-01T03:14:14.440Z,5.2,39.737,143.566,36.3
2011-06-01T23:34:17.970Z,5.2,27.034,140.294,460.6
2011-06-03T00:05:00.830Z,6.1,37.285,143.907,14.0
2011-06-03T16:00:15.030Z,5.5,37.067,140.912,17.0
2011-06-03T16:57:31.560Z,5.0,35.027,132.325,10.0
2011-06-08T22:11:17.360Z,5.0,39.031,142.318,46.7
2011-06-09T10:26:08.200Z,5.0,37.263,142.147,35.0
2011-06-09T10:38:34.540Z,5.4,36.478,140.774,15.7
2011-06-10T22:35:55.070Z,5.0,38.315,142.156,31.5
2011-06-12T20:48:16.640Z,5.0,28.096,129.965,23.4
2011-06-13T06:50:31.620Z,5.1,39.91,143.02,17.9
2011-06-14T12:48:53.160Z,5.0,43.221,145.236,56.2
2011-06-14T13:06:52.190Z,5.7,37.727,143.512,14.0
2011-06-14T14:56:00.700Z,5.4,39.483,142.392,20.5
2011-06-15T04:41:03.610Z,5.3,26.788,144.108,10.0
2011-06-16T10:09:09.720Z,5.0,39.795,143.199,19.3
2011-06-18T11:31:05.880Z,5.7,37.664,141.664,20.0
2011-06-21T08:49:40.500Z,5.4,35.623,141.314,15.0
2011-06-22T14:28:59.170Z,5.7,40.046,142.777,42.7
2011-06-22T20:43:49.180Z,5.1,37.704,144.26,14.5
2011-06-22T21:50:52.350Z,6.7,39.955,142.205,33.0
2011-06-23T10:35:00.230Z,5.3,38.479,141.439,35.0
2011-06-23T11:38:32.870Z,5.1,30.284,131.467,26.0
2011-06-24T17:39:27.210Z,5.5,42.049,142.553,58.1
2011-06-28T07:42:55.010Z,5.2,40.53,143.805,27.2
2011-06-29T22:14:38.480Z,5.0,35.598,140.461,54.8
2011-06-29T23:16:40.170Z,5.0,36.261,137.679,10.0
2011-07-03T16:05:58.220Z,5.1,45.999,149.46,155.3
2011-07-05T10:18:44.390Z,5.0,33.988,135.135,16.3
2011-07-06T15:14:59.030Z,5.7,36.372,141.618,10.0
2011-07-07T18:35:40.740Z,5.5,37.125,140.869,35.0
2011-07-08T13:10:48.760Z,5.0,39.87,142.102,50.6
2011-07-10T00:57:10.800Z,7.0,38.034,143.264,23.0
2011-07-11T04:29:30.480Z,5.2,39.349,141.859,65.5
2011-07-12T09:00:00.390Z,5.0,38.811,141.884,63.2
2011-07-12T20:47:13.780Z,5.1,37.348,141.015,32.0
2011-07-13T07:19:41.020Z,5.2,25.081,123.697,119.7
2011-07-14T04:10:55.070Z,5.0,36.934,141.136,21.5
2011-07-15T12:01:12.200Z,5.5,36.128,139.85,88.7
2011-07-15T18:00:23.940Z,5.4,27.016,140.128,472.3
2011-07-19T01:38:51.280Z,5.2,37.386,141.575,24.4
2011-07-20T19:18:14.840Z,5.3,27.236,128.2,63.9
2011-07-21T01:03:30.950Z,5.1,39.632,143.466,28.9
2011-07-23T04:34:24.180Z,6.3,38.898,141.815,41.0
2011-07-24T15:07:10.970Z,5.1,38.855,141.993,62.4
2011-07-24T18:51:25.070Z,6.3,37.73,141.39,40.0
2011-07-25T11:03:24.110Z,5.0,35.211,141.03,35.0
2011-07-25T11:04:46.030Z,5.1,38.571,141.876,35.0
2011-07-25T11:54:54.080Z,5.6,35.273,140.933,46.0
2011-07-27T14:50:00.740Z,5.0,40.097,142.746,48.9
2011-07-28T09:01:39.030Z,5.6,40.344,143.236,30.9
2011-07-28T16:50:25.700Z,5.2,38.918,142.561,47.8
2011-07-29T14:53:18.980Z,5.4,36.689,141.871,16.9
2011-07-30T13:21:34.560Z,5.0,34.825,141.601,35.0
2011-07-30T18:53:50.720Z,6.3,36.942,140.955,38.0
2011-07-31T17:35:57.870Z,5.5,41.795,142.826,32.4
2011-08-01T13:44:47.300Z,5.7,39.837,142.083,40.0
2011-08-01T13:48:11.790Z,5.4,27.281,141.201,117.6
2011-08-01T14:58:09.060Z,5.9,34.631,138.433,13.0
2011-08-05T10:53:22.230Z,5.0,40.131,142.312,54.2
2011-08-06T07:14:55.290Z,5.3,35.245,140.99,25.5
2011-08-11T13:31:26.840Z,5.2,38.363,142.039,44.4
2011-08-11T18:22:04.920Z,5.8,37.034,140.893,44.0
2011-08-11T19:37:44.280Z,5.0,34.398,137.962,6.1
2011-08-16T03:36:31.210Z,5.2,28.757,143.672,10.0
2011-08-16T12:43:01.790Z,5.0,38.072,143.491,25.8
2011-08-16T19:35:20.500Z,5.3,40.138,142.307,49.9
2011-08-17T03:05:07.240Z,5.0,38.395,142.093,42.0
2011-08-17T11:44:08.370Z,6.1,36.765,143.77,9.0
2011-08-19T05:36:33.040Z,6.2,37.671,141.652,47.0
2011-08-19T19:10:10.680Z,5.1,45.885,142.471,308.0
2011-08-22T11:23:35.250Z,5.9,36.083,141.688,12.0
2011-08-25T02:14:50.250Z,5.0,36.106,143.452,19.6
2011-09-03T20:52:49.440Z,5.0,35.79,139.358,100.8
2011-09-04T05:02:05.140Z,5.2,44.046,147.874,40.9
2011-09-05T19:49:13.170Z,5.1,36.51,142.622,10.0
2011-09-06T17:54:51.870Z,5.2,36.661,141.594,21.0
2011-09-07T00:09:59.760Z,5.0,39.962,143.477,24.1
2011-09-07T13:29:41.520Z,5.1,42.238,142.424,7.7
2011-09-08T13:38:13.170Z,5.1,37.238,141.835,37.0
2011-09-12T23:02:41.760Z,5.0,35.69,143.329,20.0
2011-09-15T08:00:09.640Z,6.1,36.256,141.338,28.0
2011-09-16T19:26:40.260Z,6.7,40.273,142.779,30.0
2011-09-16T19:40:00.140Z,5.1,40.164,143.397,35.0
2011-09-16T20:11:16.090Z,5.7,40.235,143.24,35.0
2011-09-16T21:08:05.330Z,5.9,40.239,143.008,18.0
2011-09-16T21:36:38.590Z,5.8,40.077,143.15,40.7
2011-09-16T22:40:46.930Z,5.7,40.242,143.145,37.7
2011-09-17T07:33:57.840Z,5.3,40.291,142.861,30.0
2011-09-17T07:34:27.690Z,5.7,40.265,142.657,30.0
2011-09-17T17:54:47.410Z,5.2,40.248,143.226,22.1
2011-09-18T07:04:18.070Z,5.6,39.845,143.052,10.0
2011-09-18T10:39:48.400Z,5.1,42.036,142.315,69.4
2011-09-18T18:32:25.690Z,5.4,37.844,141.404,54.4
2011-09-21T13:31:01.430Z,5.1,36.774,140.324,42.5
2011-09-23T08:16:00.390Z,5.0,36.762,140.435,27.8
2011-09-23T13:12:27.300Z,5.2,39.352,141.85,61.7
2011-09-29T10:05:12.480Z,5.1,37.147,140.65,43.5
2011-09-29T18:26:56.370Z,5.0,26.648,127.653,45.1
2011-09-30T15:51:01.120Z,5.0,39.147,143.523,10.0
2011-10-04T01:37:29.130Z,5.6,26.768,140.429,455.9
2011-10-05T10:00:01.440Z,5.3,36.478,137.593,10.0
2011-10-05T10:06:13.770Z,5.2,36.49,137.384,13.1
2011-10-07T02:51:18.280Z,5.3,41.631,141.964,46.0
2011-10-10T02:45:57.860Z,5.6,37.547,141.257,46.0
2011-10-12T17:22:05.940Z,5.0,37.765,144.421,35.0
2011-10-17T09:15:23.420Z,5.0,37.744,141.89,35.4
2011-10-21T08:02:37.950Z,6.1,43.892,142.479,187.0
2011-10-25T17:08:54.920Z,5.0,37.026,140.971,37.1
2011-10-25T19:34:12.720Z,5.2,32.056,138.362,12.4
2011-10-30T03:23:46.000Z,5.7,25.372,122.866,224.2
2011-11-01T16:21:25.690Z,5.0,35.941,141.642,20.5
2011-11-03T10:34:30.410Z,5.0,35.814,139.934,82.5
2011-11-07T01:46:34.470Z,5.0,45.901,149.159,146.9
2011-11-08T02:59:08.510Z,6.9,27.324,125.621,224.9
2011-11-08T03:13:52.630Z,5.2,31.36,142.217,35.0
2011-11-08T08:34:59.690Z,5.0,37.651,143.962,21.9
2011-11-08T20:09:15.320Z,5.1,28.044,142.676,26.0
2011-11-08T22:45:04.820Z,5.0,37.4,142.762,36.3
2011-11-11T12:44:09.340Z,5.1,39.667,143.371,14.8
2011-11-16T00:43:58.130Z,5.3,34.14,141.468,39.3
2011-11-17T08:34:33.950Z,5.0,38.82,141.912,60.9
2011-11-17T09:43:04.970Z,5.0,35.671,141.633,33.5
2011-11-20T01:23:44.730Z,5.0,36.775,140.378,32.0
2011-11-21T10:16:33.810Z,5.1,34.847,132.715,35.0
2011-11-23T19:24:31.470Z,6.1,37.365,141.368,34.0
2011-11-24T10:25:34.030Z,6.2,41.898,142.639,38.0
2011-12-01T11:20:31.450Z,5.0,44.746,145.918,149.0
2011-12-02T20:55:29.490Z,5.2,35.257,140.152,30.9
2011-12-05T01:01:12.560Z,5.2,36.158,141.805,17.1
2011-12-10T19:00:54.430Z,5.0,37.659,143.588,10.0
2011-12-11T01:22:45.660Z,5.3,28.104,129.365,37.9
2011-12-13T00:57:08.090Z,5.0,37.754,143.651,10.7
2011-12-14T04:01:07.560Z,5.1,35.308,137.188,47.6
2011-12-15T02:49:24.600Z,5.0,38.069,143.338,35.0
2011-12-15T13:05:54.770Z,5.3,31.675,141.665,10.0
2011-12-15T15:12:48.270Z,5.6,31.717,141.631,34.8
2011-12-18T09:02:03.080Z,5.1,35.508,140.913,30.2
2011-12-20T06:26:23.210Z,5.1,40.099,142.559,52.7
2011-12-27T09:04:30.340Z,5.3,31.125,140.338,94.8
2011-12-30T17:07:23.390Z,5.2,30.799,138.254,405.8
2012-01-01T05:27:55.980Z,6.8,31.456,138.072,365.3
2012-01-04T02:07:53.420Z,5.0,27.917,130.221,35.0
2012-01-05T16:47:08.100Z,5.0,38.714,142.197,47.1
2012-01-06T19:04:03.970Z,5.0,26.944,143.559,11.6
2012-01-07T21:30:11.000Z,5.0,36.063,142.073,31.6
2012-01-12T03:20:49.990Z,5.5,36.994,141.071,16.0
2012-01-12T05:37:28.760Z,5.2,38.336,142.461,35.0
2012-01-12T15:26:28.760Z,5.0,36.672,141.895,25.3
2012-01-20T13:30:50.590Z,5.2,37.75,143.311,22.4
2012-01-23T11:45:43.700Z,5.2,37.108,140.965,62.4
2012-01-25T20:42:55.910Z,5.2,38.19,141.573,52.3
2012-01-27T01:08:31.130Z,5.0,37.904,143.891,14.0
2012-01-27T22:43:16.140Z,5.2,35.474,138.888,36.3
2012-01-28T00:22:18.940Z,5.6,40.177,142.211,55.3
2012-01-29T18:18:24.190Z,5.1,32.588,131.806,62.4
2012-02-04T02:54:22.490Z,5.1,24.699,122.602,121.5
2012-02-04T05:56:02.530Z,5.0,37.343,141.869,33.2
2012-02-07T13:30:04.780Z,5.0,45.559,142.219,314.7
2012-02-08T12:01:37.480Z,5.4,37.858,137.999,10.0
2012-02-12T04:41:01.150Z,5.2,38.529,144.252,20.2
2012-02-14T03:27:50.500Z,5.5,36.193,141.402,30.2
2012-02-14T06:22:01.170Z,5.8,36.214,141.386,28.0
2012-02-14T22:34:38.200Z,5.1,36.16,141.642,13.8
2012-02-15T06:28:37.500Z,5.0,37.803,141.475,61.4
2012-02-19T05:54:49.680Z,5.2,36.761,140.313,10.0
2012-02-27T16:29:25.420Z,5.0,25.511,127.182,39.0
